更新时间,#genre#
20250530 02:30,url


RespoTime,whitelist,#genre#
2150.87ms,金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8
2150.91ms,hy-解说-黑菠萝说电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e70c60&tk=922ba46651d3
2151.03ms,广西私家车930,https://lhttp-hw.qtfm.cn/live/1756/64k.mp3
2151.07ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-17.ctv
2152.12ms,桂林飞扬调频,https://lhttp-hw.qtfm.cn/live/1760/64k.mp3
2152.38ms,石神v,https://www.goodiptv.club/huya/24596497
2152.45ms,剧集_纪晓岚,http://cfss.cc/cdn/hy/11342396.flv
2152.48ms,SKYSPORTS,https://7pal.short.gy/SkSpMainE
2153.17ms,甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
2153.49ms,陈瑞-曾经是我的最爱的女人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_486357&response=res&format=mp4&type=convert_url
2153.67ms,恐怖电影猪哥,https://www.goodiptv.club/huya/14015002
2153.90ms,烟台经济科技,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0ee9c8&tk=922ba46651d3
2154.05ms,中视新闻台,http://ku9.3n.cc/smt.php?id=zhongshinews_twn
2154.27ms,经典乡村频视,http://ali.hlspull.yximgs.com/live/asdfg863678266.flv
2154.61ms,埋堆堆03,http://58.39.190.143:35455/huya/23865152
2155.36ms,寰宇新闻,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
2155.67ms,绵阳新闻广播,https://lhttp-hw.qtfm.cn/live/4024/64k.mp3
2155.93ms,hy-电影-国产,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c7fe18&tk=922ba46651d3
2155.98ms,荆门新闻,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=90f09a4d1720523937
2156.05ms,陈小象丶,https://live.iill.top/douyu/9718359
2156.05ms,荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
2156.10ms,德云社相声,https://www.goodiptv.club/huya/10712908
2156.23ms,电影_海盗,http://58.39.190.143:35455/huya/21059595
2156.30ms,简阳新闻综合,http://live.nctv.top/JKHdjsi/cdtv.php?id=jyxwzh
2156.69ms,西宁生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=efb4ff&tk=922ba46651d3
2156.82ms,R1SE-何洛洛,https://www.goodiptv.club/huya/532671
2157.05ms,hy-电视剧-三国演义新版,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=010268&tk=922ba46651d3
2157.42ms,hy-动漫解说-康康说动漫,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ff6a80&tk=922ba46651d3
2157.50ms,延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
2157.54ms,虎牙-第八号当铺,http://live.nctv.top/huya.php?id=21059568
2157.81ms,hy-综艺-娱乐大王牌,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=61b48c&tk=922ba46651d3
2157.99ms,妙手仁心,http://58.39.190.143:35455/huya/23829543
2158.05ms,信大,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8a6075&tk=922ba46651d3
2158.08ms,虎牙-宝莲灯,http://58.39.190.143:35455/huya/21059563
2159.62ms,hy-动漫-中华小当家,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4a098b&tk=922ba46651d3
2160.00ms,演员管轩,https://www.goodiptv.club/huya/23493957
2160.45ms,hy-解说-左左说电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=55c147&tk=922ba46651d3
2160.60ms,陕西卫视,http://cssbyd.imwork.net:8082/hls/42/index.m3u8
2161.41ms,广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=870cb528156f761b62bf8b8a7eec176a&txTime=18f4b58d76a
2161.44ms,韩国太妍40,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240370230905.mp4
2161.75ms,青海卫视,http://web9916.w.computerqwq.cf/jzb.php?id=qhws&公众号【医工学习日志】
2161.80ms,小杨说电影,https://www.goodiptv.club/huya/23338162
2161.80ms,CCTV8,http://php.cqshushu.ggff.net/jzb.php?id=cctv8&公众号【医工学习日志】
2161.81ms,北京影视,http://live.nctv.top/JKHdjsi/bjtv.php?id=bjys
2161.99ms,hy-电影-镖行天下,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d349c2&tk=922ba46651d3
2162.79ms,陈瑞-别思,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3429064&response=res&format=mp4&type=convert_url
2162.85ms,斗鱼动画,http://zzy789.xyz/douyu1.php?id=7528160
2162.91ms,安徽-宿州交通广播,http://live.ahsz.tv/audio/s10001-jtgb/index.m3u8
2163.09ms,落叶归根-王宁艾伦常远,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=01ad28&tk=922ba46651d3
2163.21ms,冷漠-真不是闹着玩,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_228389&response=res&format=mp4&type=convert_url
2163.27ms,CCTV2,http://106.52.196.79:80/TV/mui.php?id=cctv2
2163.37ms,默爷侃电影,https://www.goodiptv.club/huya/17204307
2163.47ms,电影_动作电影,http://live.nctv.top/huya.php?id=11602077
2164.15ms,喜仔的动画世界,https://www.goodiptv.club/huya/20036751
2164.31ms,内江东兴新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=71c89a&tk=922ba46651d3
2164.34ms,德州新闻综合,http://live.nctv.top/JKHdjsi/qilu.php?id=dzxwzh
2164.41ms,五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
2164.44ms,虎牙-活佛济公,http://58.39.190.143:35455/huya/11342400
2164.62ms,农林卫视,http://live.nctv.top/JKHdjsi/sxtv.php?id=1126
2166.57ms,卖女孩滴小姑凉,https://live.iill.top/douyu/922564
2166.74ms,巨兵长城04,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b931570cc1d14c2eab472692b5d47805/1200.m3u8
2167.07ms,清酒电影,https://www.goodiptv.club/huya/23058985
2167.78ms,爆米電影,https://live.metshop.top/huya/24936375
2167.81ms,经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-2.ctv
2167.85ms,天津卫视,http://124.128.73.58:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
2167.86ms,星空卫视,http://vl15191373.imwork.net:8880/udp/239.93.0.156:2193
2168.08ms,经典影院,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
2168.24ms,无线煲剧标限,https://short-link.me/202505287
2168.26ms,解说_阿翔说电影,https://live.metshop.top/huya/16868935
2168.52ms,年代音乐FM88.9,https://lhttp-hw.qtfm.cn/live/20500160/64k.mp3
2169.24ms,电影_搞笑喜剧,http://live.nctv.top/huya.php?id=11342423
2169.34ms,佑佑說電影,https://live.metshop.top/huya/25027809
2169.66ms,天神-滨海音乐广播FM100.5,http://ls.qingting.fm/live/23869.m3u8
2169.74ms,冷风吹心头-马苏潘斌龙,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=472e6e&tk=922ba46651d3
2169.96ms,电影,https://stream1.freetv.fun/dian-ying-18.ctv
2170.37ms,船長電影解說,https://live.metshop.top/huya/24983280
2170.38ms,hy-动漫解说-卡卡讲故事,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=da8768&tk=922ba46651d3
2170.51ms,hy-解说-非同说电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=bd7ee9&tk=922ba46651d3
2170.77ms,CCTV10,http://web9916.w.computerqwq.cf/jzb.php?id=cctv10&公众号【医工学习日志】
2171.07ms,封神榜,https://judy.livednow.dpdns.org/yy/1356043643
2171.71ms,定西文旅,https://play.kankanlive.com/live/1707482307440963.m3u8
2171.83ms,快乐垂钓,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a3aa9f&tk=922ba46651d3
2172.02ms,江苏公共新闻,http://tvbox6.icu/tv/migu.php?id=jsggxw
2172.14ms,hy-电视剧-笑傲江湖,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=dcecd8&tk=922ba46651d3
2172.38ms,刘老师说电影,https://live.iill.top/douyu/8317926
2172.40ms,hy-解说-辣条说电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9b0272&tk=922ba46651d3
2172.79ms,糖水桃,https://www.goodiptv.club/huya/24483485
2173.02ms,恬柚睡着惹,https://live.iill.top/huya/135792
2173.13ms,歌团★140,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240379515679.mp4
2173.56ms,来呀官人V,https://www.goodiptv.club/douyu/9986305
2173.75ms,吉林卫视,http://yemingjkl.x3322.net:35455/bptv/10000100000000050000000004972569.m3u8
2173.87ms,陕视新闻,https://live.iill.top/douyin/shanshixinwen
2174.83ms,凤凰中文,http://www.terrykang.cn:5678/sxg.php?id=test1_4000
2174.94ms,猎影派,https://www.goodiptv.club/huya/16099968
2175.11ms,神雕侠侣,https://judy.livednow.dpdns.org/yy/1351762426
2176.25ms,法证先锋,http://live.nctv.top/huya.php?id=23863804
2176.50ms,长虹,https://live.iill.top/douyin/79528712736
2176.72ms,电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.flv
2176.84ms,小川侃电影,http://3501776.xyz:35455/huya/15870999
2176.93ms,邦邦说,https://www.goodiptv.club/huya/27742258
2177.31ms,刀郎经典老歌《手心里的温柔》《西海情歌》《披着羊皮,https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
2178.01ms,鹰潭交通音乐广播,https://lhttp-hw.qtfm.cn/live/5022036/64k.mp3
2178.36ms,崇州电视1套,http://live.nctv.top/JKHdjsi/cdtv.php?id=cztv
2179.03ms,hy-解说-大葱电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3d889e&tk=922ba46651d3
2179.32ms,平定综合广播FM101.1,https://lhttp-hw.qtfm.cn/live/5022407/64k.mp3
2179.73ms,团风综合广播,https://lhttp-hw.qtfm.cn/live/20500189/64k.mp3
2179.77ms,左云广播电台,https://lhttp-hw.qtfm.cn/live/20212394/64k.mp3
2180.18ms,Zhejiang TV International,https://ali-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
2180.40ms,射雕英雄传,https://judy.livednow.dpdns.org/yy/1354210357
2181.34ms,江陵综合广播,https://lhttp-hw.qtfm.cn/live/20500203/64k.mp3
2181.53ms,hy-解说-众剪电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7b05d8&tk=922ba46651d3
2182.63ms,虎牙-芈月传,http://58.39.190.143:35455/huya/11352975
2182.64ms,德阳旌阳电台,https://lhttp-hw.qtfm.cn/live/5021933/64k.mp3
2182.90ms,广东卫视,http://tvbox6.icu/tv/migu.php?id=gdws
2183.75ms,梦梦影视,https://live.iill.top/huya/25129377
2184.30ms,安徽音乐广播,https://lhttp-hw.qtfm.cn/live/1947/64k.mp3
2184.39ms,「斗鱼」FIFA,https://live.iill.top/douyu/7692166
2184.42ms,广西卫视,http://web9916.w.computerqwq.cf/jzb.php?id=gxws&公众号【医工学习日志】
2184.89ms,茯苓宝宝,https://www.goodiptv.club/huya/26508934
2185.05ms,脱口秀大会伍,http://103.193.151.146/huya.php?id=11352875
2185.12ms,小当家动漫社,https://www.goodiptv.club/huya/24257300
2185.18ms,歌团★051,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065838644.mp4
2185.33ms,南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
2185.40ms,CHC动作电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1a61b1&tk=922ba46651d3
2185.92ms,淮安新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1900b2&tk=922ba46651d3
2186.87ms,江西卫视,https://local-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8?source=pc&t=174378278641662&token=23e73c776d035f8cc71d55a954be38be
2187.13ms,米尼影院,https://www.goodiptv.club/douyu/7642724
2187.29ms,肃宁融媒体中心综合广播,https://lhttp-hw.qtfm.cn/live/20500183/64k.mp3
2187.90ms,烟台公共,http://live.yantaitv.cn/live/412a6764092149faa58f80a0fd8004e9/22bbe85c960145dc95fc25e699d0fb3a-1.m3u8
2188.85ms,hy-电视剧-士兵突击,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d05b43&tk=922ba46651d3
2189.43ms,河北少儿,http://live.nctv.top/JKHdjsi/hbtv.php?id=sekj
2190.61ms,电影_警匪,https://live.iill.top/huya/11352886
2190.84ms,hy-游戏-仇仟璃,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5db8ce&tk=922ba46651d3
2191.26ms,尤里有剧,https://www.goodiptv.club/huya/24400965
2191.56ms,牛叔说电影,https://live.iill.top/douyu/2758565
2191.57ms,洛阳综合,https://wshlslive.migucloud.com/live/6AL7GTQX_C0/playlist.m3u8
2192.97ms,CCTV12,http://221.226.4.10:9901/tsfile/live/0012_1.m3u8
2193.14ms,虎牙-医馆笑传,http://live.nctv.top/JKHdjsi/huya.php?id=11352891
2193.15ms,埋堆堆6,http://cfss.cc/cdn/hy/23728660.flv
2193.82ms,电影_功夫片,http://live.nctv.top/huya.php?id=11352941
2193.83ms,海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8
2193.98ms,温岭1036电台,https://lhttp-hw.qtfm.cn/live/4567/64k.mp3
2193.99ms,CCTV发现之旅,http://tvbox6.icu/tv/migu.php?id=fxzl
2194.39ms,歌团★148,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240387107547.mp4
2194.44ms,绍兴综合广播,https://lhttp-hw.qtfm.cn/live/5052/64k.mp3
2194.70ms,牟平综合,http://live.nctv.top/JKHdjsi/qilu.php?id=ytmpzh
2194.70ms,fromis9-SAEROM,https://www.goodiptv.club/huya/691255
2195.27ms,古县,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a53155&tk=922ba46651d3
2195.44ms,hy-解说-木吒影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ab3f3b&tk=922ba46651d3
2195.63ms,Hiroshima Weather Information,https://hiroshima-tv-live.hls.wselive.stream.ne.jp/hiroshima-tv-live/live/playlist.m3u8
2195.76ms,贾玲经典小品,https://live.iill.top/douyu/10419541
2195.76ms,Now星影台,http://ali.hlspull.yximgs.com/live/f77df83e79a4d0b8dbb4b87d2e324338.flv
2196.01ms,北京新闻,http://live.nctv.top/JKHdjsi/bjtv.php?id=bjxw
2196.88ms,长沙女性,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8e3fb6&tk=922ba46651d3
2196.93ms,程情写意,https://www.goodiptv.club/douyu/9191358
2196.99ms,YY-综艺-吐槽大会第2季,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d72d0a&tk=922ba46651d3
2197.51ms,hy-解说-虎哥说电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=dbf5a3&tk=922ba46651d3
2197.65ms,韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
2197.74ms,鲨鱼呦,https://live.iill.top/huya/400298
2198.51ms,天才简史,https://www.goodiptv.club/douyu/8662915
2198.75ms,电影,https://stream1.freetv.fun/dian-ying-87.ctv
2199.14ms,NR SR,https://sktv.plainrock127.xyz/get.php?x=NR_SR
2199.26ms,贵州广播,https://satellitepull.cnr.cn/live/wx32gzwxwzhgb/playlist.m3u8
2199.35ms,星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
2199.37ms,猎奇笔记本,https://www.goodiptv.club/douyu/9627172
2199.95ms,hy-解说-亮哥讲电影2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2cf152&tk=922ba46651d3
2200.19ms,陕西卫视,https://stream1.freetv.fun/f329709f6f2f437e06a426ffc1a1aa9c1459f09aa35b76d24c9a104450f10e08.m3u8
2200.55ms,hy-电影-经典港片,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a44f85&tk=922ba46651d3
2200.60ms,追剧少女韩芳芳,https://www.goodiptv.club/huya/26995244
2200.75ms,内江资中综合,http://live.nctv.top/JKHdjsi/scds.php?id=nj_zz1
2201.25ms,法治天地,http://221.226.4.10:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
2201.25ms,CETV-2,https://migu.777189.xyz/?migutoken=71ef28da996c36ca154d2e87dfd77445&id=CETV2&type=yy
2201.38ms,经典电影,https://ali.hlspull.yximgs.com/live/asdfg32522.flv
2201.56ms,仙居融媒体广播,https://lhttp-hw.qtfm.cn/live/5021908/64k.mp3
2201.80ms,少儿动画073,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/88a72b128e5c4b2bba2a6defbdc9efd1/1200.m3u8
2202.32ms,瓦岗寨主坑爹李,https://www.goodiptv.club/douyu/7661496
2202.33ms,射雕英雄传第四十六集,https://data.cache.m3u8.lscsfw.com:3395/cache/20230122/4138_dabda60c/index.m3u8
2202.40ms,武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
2203.01ms,TDM Sports Ch. 93 (720p),https://live3.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8
2203.21ms,历史经典烩,https://www.goodiptv.club/douyu/9487003
2203.22ms,斗鱼科幻电影,http://b.zgjok.com:35455/douyu/9651304
2203.47ms,TN Live,https://sktv.plainrock127.xyz/get.php?x=NovaTNLive
2203.91ms,西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys
2204.03ms,嘉峪关综合,https://play.kankanlive.com/live/1690854462058921.m3u8
2204.26ms,hy-解说-鱼眼影视解说,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=528839&tk=922ba46651d3
2204.28ms,成都少儿,http://live.nctv.top/JKHdjsi/cdtv.php?id=cdtv6
2204.58ms,叹这一生,http://mobi.kuwo.cn/tmevideo/tme1662018.mp4
2204.64ms,星光经典频视,https://ali.hlspull.yximgs.com/live/1355046088.flv
2204.65ms,hy-动漫-神行大宝,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=78216f&tk=922ba46651d3
2205.47ms,1905电影网,https://www.goodiptv.club/huya/17688549
2205.54ms,电影,https://live.iill.top/huya/11352897
2206.27ms,电影_战争片,https://www.goodiptv.club/huya/21059574
2206.44ms,青岛摩登音乐调频,http://video11.qtv.com.cn/zhibo886/manifest.m3u8
2206.73ms,丶冷漠的虚空,https://www.goodiptv.club/huya/28690623
2206.79ms,猪猪小悠,https://live.iill.top/huya/651353
2206.79ms,大湾区卫视,http://ali.hlspull.yximgs.com/live/75bad93e8c5b6772c833e9e19e3086a6.flv
2207.01ms,YY-电影-深夜惊悚动作大片,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=44f8c1&tk=922ba46651d3
2207.11ms,北京文艺广播,https://fanmingming.com/fm?id=355
2207.29ms,濮阳FM1053快乐调频,https://lhttp-hw.qtfm.cn/live/20206/64k.mp3
2207.74ms,嘉峪关综合,http://play.kankanlive.com/live/1720583434627241.m3u8
2207.89ms,超炫科幻大片,https://judy.livednow.dpdns.org/yy/1382736840
2207.89ms,西游记后传,http://43.138.0.72:35455/yy/1353392400
2208.15ms,韩国太妍29,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240355262537.mp4
2208.53ms,东南卫视x,http://tvbox6.icu/tv/migu.php?id=dnws
2208.99ms,阜阳综合广播,https://lhttp-hw.qtfm.cn/live/1970/64k.mp3
2209.36ms,东森新闻,http://ali.hlspull.yximgs.com/live/tboxpromhqttuqqcvbyquoqdqqeqywefqqfbxfbxxvbqqqlqqhqsxw.flv
2209.46ms,南方一,http://120.238.94.10:9901/tsfile/live/1014_1.m3u8
2211.00ms,翡翠台,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah005-golive.flv
2211.23ms,浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
2212.12ms,科幻Fans轮播,http://lxajh.top/tv/douyu.php?id=3508304
2213.29ms,无线金曲标限,https://short-link.me/202505286
2213.35ms,韩国太妍13,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295818399.mp4
2213.41ms,hy-解说-虎虎剧社,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ff9476&tk=922ba46651d3
2213.42ms,YY-电影-末日电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=26e32b&tk=922ba46651d3
2213.93ms,影视集装箱,https://www.goodiptv.club/douyu/8651489
2213.97ms,中天综合,https://haoyunlai.serv00.net/Smartv-1.php?id=ctizhonghe
2214.21ms,「斗鱼」和平精英·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=6c429f39afed615e842e02ad1a9b1c6e&token=cpn-androidmpro-0-999-d32d75306aab2a7980ad37445844bcccf012d2bb110b5c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
2214.72ms,岳阳交通广播,https://lhttp-hw.qtfm.cn/live/20987/64k.mp3
2214.74ms,海南旅游广播•国际旅游岛之声,https://lhttp-hw.qtfm.cn/live/1862/64k.mp3
2215.22ms,广东经济,http://1b6467f415.iok.la:9931/tsfile/live/1016_1.m3u8
2215.88ms,新乡新闻综合,http://live.nctv.top/JKHdjsi/hntv.php?id=xx1
2215.99ms,CCTV16,http://vip.lqcc.xyz:35455/bptv/10000100000000050000000004972604.m3u8
2216.22ms,UFC,https://live.iill.top/huya/880223
2216.35ms,邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
2216.41ms,CCTV4,http://tvbox6.icu/tv/migu.php?id=cctv4
2216.49ms,辣条讲故事,https://www.goodiptv.club/huya/26848148
2217.02ms,千禧经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Tvbclassic
2217.03ms,电影_宇宙,http://live.nctv.top/huya.php?id=11342428
2217.23ms,都市剧场,http://tvbox6.icu/tv/gdmzyd.php?id=99
2217.34ms,渭源综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a74540&tk=922ba46651d3
2217.43ms,夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
2217.43ms,SUPER Music,http://edgeware-live.edgeware.tvb.com/__cl/slocalr21/__c/ott_SMUS_hevc/__op/cenc_m/__f/index.mpd?sig=d6dfc6527852458db43700244c7493b7&ext_start_limit=1748542930&int_start_limit=1748542930&ts=1748542930&c=241564436
2217.59ms,狂鸟丶铭锐电脑装机,https://www.goodiptv.club/huya/18333059
2217.60ms,东森电影,http://ali.hlspull.yximgs.com/live/7771ddsshabibscbmlettvmoviel00eqoklhdjhflhfsdfagksh-9999547666-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiilllll1llllllllllllllllllilldfsldhfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
2217.83ms,:24,https://sktv.plainrock127.xyz/get.php?x=STV24
2217.92ms,火皇皇THREEH,https://www.goodiptv.club/huya/24724595
2218.34ms,新安综合广播乐享1007,https://lhttp-hw.qtfm.cn/live/20500141/64k.mp3
2218.40ms,湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-10.ctv
2218.78ms,hy-解说-兴哥影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3df2be&tk=922ba46651d3
2218.87ms,hy-电影-31,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=659ad8&tk=922ba46651d3
2219.02ms,宋江,https://live.iill.top/douyu/9487003
2219.40ms,乌兰察布新闻综合,http://live.nctv.top/JKHdjsi/nmgtv.php?id=wlcb1
2219.68ms,东宁市广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/20211653/64k.mp3
2219.98ms,贺岁,https://live.iill.top/huya/11601986
2220.10ms,🎞️延禧攻略,http://cfss.cc/cdn/hy/26355864.m3u8
2220.65ms,山夫观影,https://www.goodiptv.club/huya/27321247
2221.24ms,hy-电影-黑帮斗争,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0e498c&tk=922ba46651d3
2221.26ms,重庆卫视,http://php.cqshushu.ggff.net/jzb.php?id=cqws&公众号【医工学习日志】
2221.65ms,吃米滴虫✔原,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0dafe7&tk=922ba46651d3
2222.06ms,甘南夏河,https://play.kankanlive.com/live/1718872789499909.m3u8
2223.23ms,老烟斗鬼故事,https://www.goodiptv.club/douyu/2337939
2223.67ms,hy-电影-鬼片,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9a2a03&tk=922ba46651d3
2223.71ms,阿荣旗广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/20500193/64k.mp3
2223.98ms,hy-游戏-银赫,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e01da8&tk=922ba46651d3
2224.29ms,歌团★101,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240247623420.mp4
2224.62ms,东方卫视,http://8.138.7.223/tv/migu.php?id=dfws
2225.01ms,MNB SPORT,https://live.mnb.mn/hls/mnb_sport.stream.m3u8
2225.05ms,CCTV6,http://150.138.77.132:10037/xxw/Smartv.php?id=cctv6
2225.32ms,熊猫4,http://tvbox6.icu/tv/migu.php?id=xm4
2225.63ms,相声小品,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1044_720P_t10/c59_fast_1044_720P_t10.m3u8?d
2225.77ms,小歌说电影,https://www.goodiptv.club/huya/25443495
2225.77ms,广州电视台新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=a4f3c929fc51bf19b59826b76abceba5&txTime=19095f884a5
2225.93ms,长沙政法,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cb02ad&tk=922ba46651d3
2226.36ms,韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
2226.52ms,南安广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/5021731/64k.mp3
2227.73ms,CGTN (中國環球電視網]記錄頻道,http://edgeware-live.edgeware.tvb.com/__cl/slocalr65/__c/ott_CGD_hevc/__op/cenc_m/__f/index.mpd?sig=2430bd8a8a688e1fe456f807b4208dbc&ext_start_limit=1748542932&int_start_limit=1748542932&ts=1748542932&c=241564436
2228.21ms,埋堆堆34,http://58.39.190.143:35455/huya/23734196
2228.57ms,CCTV西班牙语,http://tvbox6.icu/tv/migu.php?id=cgtne
2229.27ms,CCTV5+,http://web9916.w.computerqwq.cf/jzb.php?id=cctv5plus&公众号【医工学习日志】
2229.35ms,黑龙江高校广播,https://lhttp-hw.qtfm.cn/live/4976/64k.mp3
2229.49ms,「斗鱼」英雄联盟_𝟙,https://live.iill.top/douyu/288016
2229.92ms,东营区新闻综合,http://live.nctv.top/JKHdjsi/qilu.php?id=dydyqxw
2230.53ms,歌团★040,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059018784.mp4
2231.17ms,hy-解说-邦邦说,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d6fd23&tk=922ba46651d3
2231.66ms,成龙,http://live.nctv.top/JKHdjsi/huya.php?id=11342386
2231.83ms,hy-解说-霖霖觅影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=eb8bef&tk=922ba46651d3
